Person ID,Region,Residence Type,Family Composition,Population Base,Sex,Age,Marital Status,Student,Country of Birth,Health,Ethnic Group,Religion,Economic Activity,Occupation,Industry,Hours worked per week,Approximated Social Grade
7412978,E12000003,H,5,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7410075,E12000003,H,1,1,1,3,1,2,1,2,1,1,1,9,2,3,4
7410167,E12000003,H,3,1,2,6,4,2,1,3,1,2,5,6,8,-9,4
7410063,E12000003,H,2,1,2,7,2,2,1,2,1,2,5,4,4,-9,2
7410296,E12000003,H,2,1,1,6,2,2,1,2,1,2,1,5,2,4,3
7410096,E12000003,H,1,1,2,7,5,2,1,2,1,2,5,6,11,-9,4
7410773,E12000003,H,2,1,1,3,2,2,2,1,1,1,1,5,1,3,3
7411057,E12000003,H,2,1,2,6,2,2,1,1,1,2,2,5,1,2,3
7410945,E12000003,H,2,1,2,6,2,2,1,1,1,2,5,8,3,-9,3
7411485,E12000003,H,2,1,2,6,2,2,1,1,1,2,7,7,4,-9,1
7410918,E12000003,H,2,1,1,5,2,2,1,1,1,1,1,8,6,4,3
7410939,E12000003,H,-9,2,2,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
7411595,E12000003,H,2,1,2,6,2,2,1,2,1,2,1,4,8,1,2
7412216,E12000003,H,2,1,1,4,2,2,1,1,1,1,1,3,9,3,2
7411628,E12000003,H,3,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7412121,E12000003,H,2,1,1,4,2,2,1,4,1,8,1,8,6,4,4
7412193,E12000003,H,2,1,2,8,2,2,1,3,1,2,5,5,11,-9,1
7413566,E12000003,H,-9,3,1,2,1,1,2,1,3,2,4,8,2,-9,-9
7413423,E12000003,H,3,1,2,6,2,2,1,1,1,2,8,-9,-9,-9,3
7413638,E12000003,H,1,1,1,4,1,2,1,4,1,2,8,-9,-9,-9,4
7413859,E12000003,H,1,1,1,5,4,2,1,2,1,2,1,5,3,3,3
7414454,E12000003,H,5,1,2,1,1,1,1,2,1,2,-9,-9,-9,-9,-9
7413575,E12000003,H,1,1,1,5,5,2,1,2,1,2,3,8,4,-9,3
7413934,E12000003,H,2,1,2,7,2,2,1,3,1,2,5,5,5,-9,4
7413565,E12000003,H,2,1,2,1,1,1,1,1,1,9,-9,-9,-9,-9,-9
7413590,E12000003,H,5,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7413554,E12000003,H,4,1,1,2,1,2,1,1,1,1,1,6,12,2,3
7413591,E12000003,H,2,1,1,5,2,2,1,2,1,2,3,9,8,-9,2
7414451,E12000003,H,3,1,1,6,4,2,1,3,1,2,2,5,4,2,3
7413949,E12000003,H,5,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7414420,E12000003,H,2,1,2,5,2,2,1,3,1,1,1,9,10,1,4
7413436,E12000003,H,3,1,1,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7413588,E12000003,H,5,1,2,5,5,1,2,2,4,2,4,6,11,1,2
7414520,E12000003,H,2,1,2,4,1,2,1,2,1,2,1,4,6,3,2
7413551,E12000003,H,5,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7413598,E12000003,H,4,1,1,3,1,2,1,2,1,2,1,8,2,3,4
7414421,E12000003,H,2,1,1,4,2,2,1,2,1,1,3,9,1,-9,4
7414519,E12000003,H,5,1,2,1,1,2,1,3,1,1,-9,-9,-9,-9,-9
7414415,E12000003,H,2,1,1,4,2,2,1,3,1,1,8,9,2,-9,4
7413592,E12000003,H,2,1,2,2,1,1,1,1,1,1,4,6,12,1,2
7414525,E12000003,H,5,1,1,1,1,1,1,2,1,1,-9,-9,-9,-9,-9
7413579,E12000003,H,3,1,2,5,3,2,1,3,1,9,1,8,2,3,4
7414452,E12000003,H,2,1,1,8,2,2,1,4,1,2,5,5,2,-9,3
7415021,E12000003,H,2,1,2,1,1,2,1,1,1,9,-9,-9,-9,-9,-9
7413962,E12000003,H,1,1,2,6,4,2,1,1,1,2,1,9,10,2,4
7413758,E12000003,H,2,1,1,6,2,2,1,1,1,2,2,1,8,3,1
7413935,E12000003,H,1,1,1,3,1,2,1,2,1,2,1,3,2,4,2
7414006,E12000003,H,2,1,2,7,2,2,1,2,1,2,5,7,8,-9,4
7414007,E12000003,H,2,1,1,8,2,2,1,2,1,2,5,9,2,-9,4
7413969,E12000003,H,2,1,2,4,2,2,1,1,1,2,1,2,2,3,1
7413522,E12000003,H,1,1,2,7,4,2,1,3,1,2,5,9,5,-9,3
7413571,E12000003,H,5,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7414005,E12000003,H,2,1,1,7,2,2,1,1,1,2,5,1,2,-9,1
7414068,E12000003,H,5,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7413789,E12000003,H,2,1,2,4,3,2,1,3,1,2,2,7,10,2,4
7414443,E12000003,H,5,1,1,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7415031,E12000003,H,2,1,2,5,2,2,1,2,1,2,1,7,11,2,4
7413472,E12000003,H,2,1,1,3,2,2,1,1,1,1,1,3,3,3,2
7413783,E12000003,H,2,1,1,2,1,2,1,1,1,2,1,3,9,3,2
7414050,E12000003,H,-9,2,2,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
7415028,E12000003,H,1,1,1,6,5,2,1,3,1,2,3,6,10,-9,4
7413556,E12000003,H,3,1,1,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7413873,E12000003,H,2,1,1,3,1,2,1,1,1,2,1,2,2,3,1
7413928,E12000003,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7413874,E12000003,H,5,1,2,2,1,2,1,2,1,9,9,-9,-9,-9,3
7413957,E12000003,H,3,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7414037,E12000003,H,2,1,1,8,2,2,1,3,1,2,5,3,2,-9,2
7413546,E12000003,H,2,1,1,5,2,2,1,2,1,1,1,8,8,4,4
7413794,E12000003,H,2,1,2,4,2,2,1,2,1,2,7,1,11,-9,2
7414004,E12000003,H,2,1,2,5,2,2,1,3,1,2,1,2,11,3,2
7414035,E12000003,H,2,1,1,7,2,2,1,2,1,9,5,5,1,-9,2
7413589,E12000003,H,3,1,1,3,1,2,1,1,1,1,3,9,4,-9,4
7414043,E12000003,H,2,1,2,5,2,2,1,1,1,9,1,4,3,1,2
7413988,E12000003,H,3,1,2,4,1,2,1,2,1,2,1,7,4,2,4
7413994,E12000003,H,2,1,1,7,2,2,1,2,1,2,5,1,4,-9,2
7413964,E12000003,H,3,1,2,3,1,2,1,1,1,2,1,4,8,3,2
7414062,E12000003,H,2,1,1,1,1,2,1,1,1,9,-9,-9,-9,-9,-9
7413990,E12000003,H,2,1,2,3,2,2,1,1,1,2,1,2,10,2,1
7414507,E12000003,H,3,1,2,2,1,2,1,1,1,1,7,9,5,-9,4
7414358,E12000003,H,2,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7414056,E12000003,H,4,1,1,2,1,2,1,2,1,2,1,8,6,3,3
7413904,E12000003,H,5,1,2,1,1,1,2,1,1,2,-9,-9,-9,-9,-9
7414383,E12000003,H,2,1,2,3,2,2,1,1,1,2,1,4,6,1,2
7414366,E12000003,H,2,1,1,5,2,2,1,1,1,2,1,1,6,3,2
7415355,E12000003,H,2,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7415340,E12000003,H,2,1,1,6,2,2,1,1,1,2,1,1,3,4,1
7415841,E12000003,H,1,1,2,5,5,2,1,2,1,2,1,6,11,3,4
7415835,E12000003,H,1,1,2,5,1,2,1,1,1,2,1,3,2,3,2
7415808,E12000003,H,5,1,1,1,1,1,1,1,2,2,-9,-9,-9,-9,-9
7415811,E12000003,H,2,1,2,2,2,2,1,2,1,1,3,9,5,-9,4
7415812,E12000003,H,2,1,1,6,2,2,1,2,1,2,3,9,2,-9,4
7415807,E12000003,H,3,1,2,1,1,2,1,5,1,1,-9,-9,-9,-9,-9
7415834,E12000003,H,2,1,2,5,2,2,1,3,1,2,7,6,10,-9,3
7415903,E12000003,H,3,1,1,1,1,1,1,2,1,1,-9,-9,-9,-9,-9
7416293,E12000003,H,5,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7416070,E12000003,H,2,1,2,5,2,2,1,1,1,1,1,6,11,1,3
7416100,E12000003,H,2,1,2,5,2,2,1,1,1,2,1,2,11,2,2
7416657,E12000003,H,2,1,1,3,1,2,2,1,4,2,3,2,11,-9,2
7416105,E12000003,H,2,1,1,4,2,2,1,2,1,2,1,4,11,3,2
7415849,E12000003,H,5,1,1,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7416402,E12000003,H,2,1,1,6,2,2,1,1,1,1,1,6,8,3,3
7415848,E12000003,H,5,1,2,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7416273,E12000003,H,5,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7416342,E12000003,H,2,1,1,6,2,2,1,3,1,2,1,5,3,3,3
7416344,E12000003,H,2,1,1,6,2,2,1,4,1,2,5,5,3,-9,4
7416343,E12000003,H,2,1,2,8,2,2,1,5,1,2,5,9,10,-9,4
7416264,E12000003,H,1,1,1,7,5,2,1,1,1,2,1,5,10,3,3
7415778,E12000003,H,2,1,2,6,2,2,1,3,1,2,5,9,8,-9,3
7415349,E12000003,H,5,1,1,7,4,2,1,3,1,1,2,5,1,1,3
7416292,E12000003,H,2,1,2,5,2,2,1,3,1,1,8,9,4,-9,2
7415796,E12000003,H,3,1,2,2,1,2,1,2,1,1,9,-9,-9,-9,2
7416033,E12000003,H,2,1,1,4,1,2,1,3,1,2,8,7,2,-9,3
7415327,E12000003,H,5,1,1,2,1,1,1,1,1,2,6,-9,-9,-9,2
7415316,E12000003,H,1,1,2,8,5,2,1,3,1,2,5,-9,-9,-9,4
7416339,E12000003,H,2,1,1,7,2,2,1,1,1,2,5,9,2,-9,4
7416649,E12000003,H,3,1,1,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7415814,E12000003,H,1,1,1,5,1,2,1,2,1,2,1,9,8,3,4
7415815,E12000003,H,2,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7415810,E12000003,H,3,1,1,1,1,1,1,2,1,1,-9,-9,-9,-9,-9
7415341,E12000003,H,2,1,2,7,2,2,1,1,1,2,2,6,11,3,2
7415164,E12000003,H,2,1,2,5,2,2,1,1,1,2,2,8,6,3,3
7415363,E12000003,H,2,1,1,6,2,2,1,2,1,2,2,5,3,4,3
7415177,E12000003,H,2,1,2,5,2,2,1,2,1,2,1,5,4,1,3
7415178,E12000003,H,2,1,2,5,2,2,1,1,1,2,1,2,10,3,1
7416041,E12000003,H,5,1,2,8,5,2,1,3,1,2,5,9,9,-9,4
7416631,E12000003,H,2,1,2,4,2,1,1,2,1,1,6,4,4,-9,2
7415193,E12000003,H,2,1,2,6,2,2,1,1,1,2,1,2,10,1,1
7415194,E12000003,H,5,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7415186,E12000003,H,3,1,2,2,1,2,1,2,1,2,1,3,7,3,2
7415344,E12000003,H,2,1,2,3,3,2,1,3,1,1,3,6,11,-9,4
7415888,E12000003,H,2,1,1,6,2,2,1,3,1,2,1,8,2,3,4
7415889,E12000003,H,2,1,2,5,2,2,1,3,1,2,1,2,11,2,2
7416058,E12000003,H,5,1,2,1,1,1,1,2,1,2,-9,-9,-9,-9,-9
7416059,E12000003,H,5,1,2,4,1,2,1,1,1,1,1,7,4,2,4
7415305,E12000003,H,2,1,1,7,2,2,1,2,1,2,5,8,4,-9,2
7416045,E12000003,H,1,1,2,5,4,2,1,3,1,2,7,7,4,-9,4
7415172,E12000003,H,4,1,1,2,1,2,1,1,1,9,1,7,4,4,4
7415125,E12000003,H,1,1,2,8,4,2,1,3,1,2,5,9,4,-9,4
7415877,E12000003,H,5,1,2,5,4,2,1,2,1,2,1,3,10,3,2
7415166,E12000003,H,2,1,1,6,2,2,1,2,1,2,1,8,6,3,3
7415063,E12000003,H,3,1,2,3,1,2,2,1,1,2,1,9,9,2,4
7415049,E12000003,H,3,1,2,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7415348,E12000003,H,2,1,1,5,2,2,1,1,1,2,1,1,4,3,1
7415190,E12000003,H,2,1,1,4,2,2,1,2,1,2,1,3,10,3,2
7416738,E12000003,H,2,1,2,5,2,2,2,2,1,9,1,9,4,3,4
7415918,E12000003,H,5,1,2,8,5,2,1,2,1,2,5,-9,-9,-9,4
7415917,E12000003,H,5,1,1,7,4,2,1,2,1,2,5,5,2,-9,4
7415919,E12000003,H,2,1,1,1,1,1,1,2,1,2,-9,-9,-9,-9,-9
7416080,E12000003,H,1,1,1,3,1,2,1,2,1,1,3,9,6,-9,4
7415950,E12000003,H,2,1,2,6,2,2,1,3,1,2,8,7,4,-9,3
7415189,E12000003,H,3,1,1,4,1,2,1,1,1,1,1,2,3,4,1
7410437,E12000003,H,2,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7411099,E12000003,H,2,1,2,6,2,2,1,3,1,2,1,9,4,1,4
7411851,E12000003,H,2,1,1,3,2,2,1,1,1,1,1,5,2,4,3
7410461,E12000003,H,3,1,2,2,1,1,1,1,1,1,6,-9,-9,-9,2
7411847,E12000003,H,2,1,1,2,1,1,1,1,1,2,6,-9,-9,-9,2
7410696,E12000003,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7410799,E12000003,H,2,1,1,2,1,2,1,1,1,2,1,9,8,3,3
7411196,E12000003,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7410863,E12000003,H,2,1,2,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7410947,E12000003,H,4,1,1,5,1,2,1,1,1,2,1,5,2,3,3
7412853,E12000003,H,5,1,1,2,1,1,1,1,1,2,4,9,4,1,2
7411692,E12000003,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7411956,E12000003,H,2,1,2,6,2,2,1,3,1,2,5,5,8,-9,1
7412002,E12000003,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7412258,E12000003,H,2,1,2,7,2,2,1,2,1,2,5,2,11,-9,1
7412286,E12000003,H,1,1,1,4,1,2,1,2,1,1,3,3,6,-9,2
7412325,E12000003,H,2,1,2,7,2,2,1,2,1,2,1,9,5,2,4
7413209,E12000003,H,2,1,1,4,1,2,1,1,1,2,2,8,3,3,4
7413358,E12000003,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7413200,E12000003,H,4,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7412386,E12000003,H,2,1,2,4,2,2,1,1,2,1,2,1,8,1,2
7412610,E12000003,H,5,1,1,2,1,1,1,1,1,2,6,-9,-9,-9,2
7411850,E12000003,H,1,1,2,6,4,2,1,1,1,1,1,4,2,3,2
7410555,E12000003,H,1,1,1,5,4,2,1,3,1,2,1,8,6,4,3
7410724,E12000003,H,2,1,2,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7410641,E12000003,H,2,1,2,7,2,2,1,3,1,2,5,4,4,-9,2
7411035,E12000003,H,2,1,1,2,1,2,1,1,1,1,3,-9,-9,-9,3
7411047,E12000003,H,2,1,2,6,2,2,1,3,1,2,1,6,11,1,4
7410818,E12000003,H,3,1,1,3,1,2,1,1,1,2,1,3,4,3,2
7410746,E12000003,H,1,1,2,2,1,2,1,2,1,1,1,4,4,3,2
7411402,E12000003,H,3,1,2,4,1,2,1,2,1,2,2,3,12,2,2
7411330,E12000003,H,5,1,2,5,4,2,1,2,1,2,1,6,11,3,4
7411258,E12000003,H,2,1,2,6,2,2,1,2,1,1,1,2,10,1,1
7411930,E12000003,H,3,1,2,4,1,2,1,1,1,1,2,1,4,1,2
7411881,E12000003,H,3,1,2,3,1,2,1,1,1,2,1,4,9,2,2
7412015,E12000003,H,2,1,1,6,2,2,2,1,1,2,5,1,4,-9,2
7411870,E12000003,H,3,1,1,2,1,2,2,1,1,1,1,1,6,3,2
7411845,E12000003,H,2,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7411800,E12000003,H,2,1,1,5,2,2,1,2,1,1,1,3,9,3,2
7411986,E12000003,H,2,1,1,2,1,2,1,1,1,2,1,5,2,3,3
7413233,E12000003,H,2,1,2,4,2,2,1,2,1,2,1,1,8,3,1
7412275,E12000003,H,2,1,1,1,1,1,1,3,1,2,-9,-9,-9,-9,-9
7412311,E12000003,H,2,1,1,4,2,2,1,1,1,2,1,1,2,3,1
7412310,E12000003,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7413281,E12000003,H,4,1,2,6,4,2,1,3,1,2,5,7,4,-9,4
7413386,E12000003,H,3,1,1,4,1,2,1,2,1,2,1,2,2,3,1
7413376,E12000003,H,2,1,1,6,2,2,1,2,1,2,2,5,2,4,3
7413391,E12000003,H,3,1,1,1,1,1,1,1,1,9,-9,-9,-9,-9,-9
7412612,E12000003,H,3,1,2,4,3,2,1,2,1,2,1,4,2,3,2
7413382,E12000003,H,2,1,2,4,2,2,1,2,1,1,1,6,10,2,3
7412907,E12000003,H,3,1,1,2,1,2,1,1,1,2,3,5,4,-9,4
7411078,E12000003,H,2,1,2,6,2,2,1,2,1,1,1,4,4,1,2
7410399,E12000003,H,2,1,2,5,2,2,1,2,1,2,1,6,11,3,4
7410115,E12000003,H,3,1,1,5,1,2,1,2,1,2,1,9,2,3,4
7410103,E12000003,H,1,1,2,8,5,2,1,3,1,2,5,9,10,-9,4
7410557,E12000003,H,1,1,2,8,5,2,1,4,1,2,5,9,2,-9,2
7411275,E12000003,H,2,1,2,8,2,2,1,3,1,2,5,9,6,-9,4
7410291,E12000003,H,3,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7410840,E12000003,H,2,1,1,6,2,2,1,4,1,9,8,9,3,-9,2
7411375,E12000003,H,5,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7411533,E12000003,H,2,1,1,6,2,2,1,1,1,1,2,5,3,3,3
7410938,E12000003,H,3,1,2,3,1,2,1,1,1,2,6,6,11,-9,2
7412167,E12000003,H,5,1,1,2,1,1,1,5,2,2,6,-9,-9,-9,2
7412114,E12000003,H,2,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7411230,E12000003,H,2,1,2,2,1,2,1,2,1,9,2,1,5,3,2
7412199,E12000003,H,2,1,2,1,1,2,1,2,1,1,-9,-9,-9,-9,-9
7412801,E12000003,H,2,1,1,1,1,1,1,2,1,2,-9,-9,-9,-9,-9
7411747,E12000003,H,2,1,2,7,2,2,1,2,1,2,5,2,10,-9,1
7411707,E12000003,H,2,1,1,8,2,2,1,3,1,2,5,4,2,-9,2
7411762,E12000003,H,2,1,2,5,2,2,1,1,1,2,1,1,4,3,1
7412380,E12000003,H,2,1,1,7,2,2,1,2,1,2,5,1,8,-9,2
7411880,E12000003,H,2,1,1,3,2,2,2,1,1,2,1,8,3,3,3
7411866,E12000003,H,1,1,2,6,4,2,1,1,1,1,1,4,10,3,2
7412021,E12000003,H,2,1,2,7,2,2,1,2,1,2,1,4,7,2,2
7412879,E12000003,H,2,1,2,1,1,1,1,2,1,1,-9,-9,-9,-9,-9
7413273,E12000003,H,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7413151,E12000003,H,2,1,1,7,2,2,1,2,1,2,5,5,3,-9,4
7412701,E12000003,H,1,1,2,8,5,2,1,2,1,2,5,1,4,-9,2
7412299,E12000003,H,3,1,2,3,1,2,1,2,1,1,7,7,5,-9,4
7413160,E12000003,H,2,1,2,7,2,2,1,2,1,2,5,4,9,-9,4
7411093,E12000003,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7410391,E12000003,H,2,1,1,6,2,2,1,3,1,2,5,8,2,-9,4
7411120,E12000003,H,3,1,2,4,1,2,1,3,1,2,1,1,10,3,2
7412935,E12000003,H,2,1,2,8,2,2,1,3,1,2,5,6,8,-9,2
7410149,E12000003,H,3,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7410192,E12000003,H,1,1,1,3,1,2,1,3,1,1,8,-9,-9,-9,4
7411111,E12000003,H,2,1,2,7,2,2,1,2,1,2,5,4,11,-9,1
7410845,E12000003,H,2,1,1,8,2,2,1,3,1,2,5,5,8,-9,4
7411177,E12000003,H,2,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7410654,E12000003,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7411239,E12000003,H,2,1,2,6,2,2,1,3,1,2,5,4,4,-9,1
7411420,E12000003,H,2,1,2,6,2,2,1,2,1,2,5,4,11,-9,2
7411958,E12000003,H,3,1,2,3,1,1,1,1,1,2,4,2,11,3,2
7412184,E12000003,H,2,1,1,4,2,2,2,1,1,2,1,2,3,3,1
7412186,E12000003,H,3,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7412829,E12000003,H,3,1,2,3,1,2,1,2,1,1,7,7,7,-9,1
7412891,E12000003,H,5,1,2,4,4,2,1,1,1,1,1,3,8,3,2
7411725,E12000003,H,2,1,2,6,2,2,1,1,1,1,1,7,9,3,2
7412026,E12000003,H,2,1,2,4,2,2,1,1,1,2,1,4,8,2,2
7412983,E12000003,H,2,1,1,7,2,2,1,3,1,2,5,5,2,-9,3
7412851,E12000003,H,3,1,2,3,4,2,1,2,1,2,1,2,10,3,1
7413312,E12000003,H,3,1,2,5,5,2,2,1,1,1,1,5,5,2,4
7412348,E12000003,H,2,1,1,3,2,2,1,1,1,2,1,2,11,4,1
7412715,E12000003,H,3,1,1,3,1,2,1,1,1,1,1,6,8,3,2
7413369,E12000003,H,2,1,1,6,2,2,1,4,1,2,5,8,6,-9,1
7413189,E12000003,H,1,1,2,8,5,2,1,5,1,2,5,4,7,-9,2
7412929,E12000003,H,1,1,2,7,1,2,1,2,1,2,5,2,6,-9,1
7412373,E12000003,H,2,1,1,8,2,2,1,3,1,2,5,8,6,-9,4
7410094,E12000003,H,5,1,2,8,5,2,1,1,1,2,5,9,5,-9,4
7411178,E12000003,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7410220,E12000003,H,2,1,2,6,2,2,1,2,1,2,5,4,11,-9,1
7410769,E12000003,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7410837,E12000003,H,2,1,2,5,2,2,1,2,1,2,1,2,8,3,1
7410374,E12000003,H,2,1,1,4,2,2,1,2,1,1,2,5,3,4,3
7410957,E12000003,H,2,1,2,7,2,2,1,3,1,2,5,9,5,-9,4
7410646,E12000003,H,1,1,2,3,1,2,1,1,1,1,1,3,3,3,2
7411972,E12000003,H,2,1,1,1,1,1,1,1,3,6,-9,-9,-9,-9,-9
7412075,E12000003,H,3,1,2,6,4,2,1,2,1,2,5,1,11,-9,4
7412001,E12000003,H,2,1,2,2,1,1,1,1,1,1,4,9,6,1,2
7411659,E12000003,H,2,1,2,7,2,2,1,4,1,2,5,6,11,-9,3
7411621,E12000003,H,2,1,2,4,2,2,1,1,1,2,1,2,11,2,2
7412242,E12000003,H,1,1,2,8,5,2,1,2,1,2,5,4,9,-9,2
7412170,E12000003,H,2,1,1,7,2,2,1,2,1,2,5,1,4,-9,1
7411709,E12000003,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7411779,E12000003,H,3,1,1,4,1,2,1,2,1,1,1,2,8,3,1
7412028,E12000003,H,2,1,1,4,2,2,1,1,1,1,1,2,9,3,1
7412027,E12000003,H,2,1,1,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7411969,E12000003,H,2,1,2,5,2,2,1,2,1,2,1,7,9,2,2
7412975,E12000003,H,3,1,1,3,1,2,1,1,1,2,1,5,4,3,3
7413102,E12000003,H,1,1,1,6,4,2,1,2,1,2,5,1,3,-9,2
7412689,E12000003,H,2,1,1,4,2,2,1,1,1,1,1,1,2,3,1
7412365,E12000003,H,2,1,1,6,2,2,1,1,1,1,1,2,9,2,1
7412912,E12000003,H,2,1,2,6,2,2,1,2,1,9,7,7,4,-9,4
7410452,E12000003,H,2,1,1,7,2,2,1,2,1,2,5,5,3,-9,3
7414222,E12000003,H,2,1,1,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7413973,E12000003,H,2,1,1,2,1,2,1,2,1,1,1,7,8,3,2
7414870,E12000003,H,2,1,1,5,2,2,1,1,1,2,2,3,4,4,2
7413980,E12000003,H,3,1,1,5,4,2,1,2,1,2,1,9,6,4,4
7414066,E12000003,H,2,1,1,4,2,2,2,2,1,2,1,8,6,4,3
7413970,E12000003,H,3,1,2,8,5,2,1,3,1,2,6,-9,-9,-9,2
7414038,E12000003,H,2,1,1,2,1,1,1,1,1,2,6,-9,-9,-9,2
7415008,E12000003,H,2,1,1,5,2,2,2,1,1,2,1,2,6,4,1
7414996,E12000003,H,2,1,2,1,1,2,1,3,1,2,-9,-9,-9,-9,-9
7413991,E12000003,H,2,1,1,7,2,2,1,3,1,2,1,1,11,1,2
7414058,E12000003,H,1,1,1,8,5,2,1,4,1,2,5,8,2,-9,4
7414086,E12000003,H,3,1,2,2,1,2,1,3,1,1,9,9,5,-9,4
7414892,E12000003,H,5,1,2,4,4,2,1,3,1,8,7,9,6,-9,4
7413562,E12000003,H,1,1,2,2,1,2,1,1,1,1,1,7,4,2,4
7413989,E12000003,H,2,1,2,5,2,2,1,2,1,2,9,7,5,-9,2
7413630,E12000003,H,3,1,2,2,1,2,1,2,1,1,9,-9,-9,-9,4
7414805,E12000003,H,1,1,1,3,1,2,2,1,3,7,1,8,6,2,4
7413705,E12000003,H,5,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7414732,E12000003,H,1,1,1,5,4,2,1,4,1,2,2,1,5,4,2
7413995,E12000003,H,2,1,2,4,2,2,1,1,1,2,1,6,8,2,3
7414014,E12000003,H,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7414705,E12000003,H,5,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7414242,E12000003,H,2,1,2,4,2,2,1,2,1,9,1,2,9,3,2
7414841,E12000003,H,3,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7413622,E12000003,H,5,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7414036,E12000003,H,1,1,2,8,5,2,1,3,1,2,5,9,11,-9,4
7413834,E12000003,H,3,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7413967,E12000003,H,2,1,2,6,2,2,1,2,1,9,1,9,11,1,4
7414026,E12000003,H,2,1,2,6,2,2,1,2,1,2,1,4,11,2,2
7413965,E12000003,H,3,1,2,4,1,2,1,1,1,1,1,4,3,1,2
7414459,E12000003,H,3,1,1,4,1,2,1,2,1,1,1,8,2,3,3
7414912,E12000003,H,2,1,2,1,1,1,1,2,1,1,-9,-9,-9,-9,-9
7414285,E12000003,H,1,1,1,4,1,2,1,2,1,1,3,8,6,-9,3
7414658,E12000003,H,2,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7414015,E12000003,H,2,1,2,5,2,2,1,2,1,2,7,4,9,-9,4
7414474,E12000003,H,5,1,2,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7414881,E12000003,H,2,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7414297,E12000003,H,5,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7414207,E12000003,H,2,1,1,3,1,2,1,1,1,1,1,3,9,4,2
7414182,E12000003,H,2,1,2,1,1,1,1,2,1,1,-9,-9,-9,-9,-9
